"i"	"d"	"f"	"o"	"n"
"3776"	28	6	12	-0.231908414260979	0.658373571260927
"3777"	28	6	13	-0.376851173174092	0.461482840350804
"3778"	28	6	14	-0.811679449913428	0.0498575851013405
"3779"	28	6	15	-0.608759587435071	0.199660189460363
"3780"	28	6	16	-0.666736691000316	0.148089799440353
"3781"	28	6	17	-0.521793932087204	0.288343233800394
"3782"	28	6	18	-0.289885517826224	0.577351787034874
"3783"	28	6	19	-0.289885517826224	0.577351787034874
"3784"	28	6	20	-0.0579771035652448	0.913131785162327
"3785"	28	6	21	0.11595420713049	0.826848213385815
"3786"	28	6	22	-0.0579771035652448	0.913131785162327
"3787"	28	6	23	-0.811679449913428	0.0498575851013405
"3788"	28	6	24	-0.289885517826224	0.577351787034874
"3789"	28	6	25	-0.289885517826224	0.577351787034874
"3790"	28	6	26	-0.0579771035652448	0.913131785162327
"3791"	28	7	9	NA	NA
"3792"	28	7	10	NA	NA
"3793"	28	7	11	NA	NA
"3794"	28	7	12	NA	NA
"3795"	28	7	13	NA	NA
"3796"	28	7	14	NA	NA
"3797"	28	7	15	NA	NA
"3798"	28	7	16	NA	NA
"3799"	28	7	17	NA	NA
"3800"	28	7	18	NA	NA
"3801"	28	7	19	NA	NA
"3802"	28	7	20	NA	NA
"3803"	28	7	21	NA	NA
"3804"	28	7	22	NA	NA
"3805"	28	7	23	NA	NA
"3806"	28	7	24	NA	NA
"3807"	28	7	25	NA	NA
"3808"	28	7	26	NA	NA
"3809"	28	8	9	0.2	0.713888888888889
"3810"	28	8	10	0.371428571428571	0.497222222222222
"3811"	28	8	11	0.142857142857143	0.802777777777778
"3812"	28	8	12	0.371428571428571	0.497222222222222
"3813"	28	8	13	0.657142857142857	0.175
"3814"	28	8	14	1	0.00277777777777778
"3815"	28	8	15	0.2	0.713888888888889
"3816"	28	8	16	0.371428571428571	0.497222222222222
"3817"	28	8	17	0.142857142857143	0.802777777777778
"3818"	28	8	18	0.257142857142857	0.658333333333333
"3819"	28	8	19	0.257142857142857	0.658333333333333
"3820"	28	8	20	-0.0857142857142857	0.919444444444444
"3821"	28	8	21	0.257142857142857	0.658333333333333
"3822"	28	8	22	0.371428571428571	0.497222222222222
"3823"	28	8	23	1	0.00277777777777778
"3824"	28	8	24	0.257142857142857	0.658333333333333
"3825"	28	8	25	0.257142857142857	0.658333333333333
"3826"	28	8	26	-0.0857142857142857	0.919444444444444
"3827"	29	3	6	0.105409255338946	0.894590744661054
"3828"	29	3	7	NA	NA
"3829"	29	3	8	-0.2	0.916666666666667
"3830"	29	3	9	0.8	0.333333333333333
"3831"	29	3	10	0.8	0.333333333333333
"3832"	29	3	11	0.2	0.916666666666667
"3833"	29	3	12	-0.6	0.416666666666667
"3834"	29	3	13	-0.8	0.333333333333333
"3835"	29	3	14	-0.2	0.916666666666667
"3836"	29	3	15	0.8	0.333333333333333
"3837"	29	3	16	0.8	0.333333333333333
"3838"	29	3	17	0.2	0.916666666666667
"3839"	29	3	18	-0.8	0.333333333333333
"3840"	29	3	19	-0.8	0.333333333333333
"3841"	29	3	20	-0.4	0.75
"3842"	29	3	21	-0.8	0.333333333333333
"3843"	29	3	22	-1	0.0833333333333333
"3844"	29	3	23	-0.2	0.916666666666667
"3845"	29	3	24	-0.8	0.333333333333333
"3846"	29	3	25	-0.8	0.333333333333333
"3847"	29	3	26	-0.4	0.75
"3848"	29	3	27	0.4	0.75
"3849"	29	3	28	NA	NA
"3850"	29	3	29	-0.8	0.333333333333333
"3851"	29	3	30	0.8	0.333333333333333
"3852"	29	3	31	NA	NA
"3853"	29	3	32	0	1
"3854"	29	3	33	0.8	0.333333333333333
"3855"	29	3	34	NA	NA
"3856"	29	3	35	0.8	0.333333333333333
"3857"	29	3	36	-0.2	0.916666666666667
"3858"	29	3	37	0.8	0.333333333333333
"3859"	29	3	38	0.4	0.75
"3860"	29	4	6	NA	NA
"3861"	29	4	7	NA	NA
"3862"	29	4	8	NA	NA
"3863"	29	4	9	NA	NA
"3864"	29	4	10	NA	NA
"3865"	29	4	11	NA	NA
"3866"	29	4	12	NA	NA
"3867"	29	4	13	NA	NA
"3868"	29	4	14	NA	NA
"3869"	29	4	15	NA	NA
"3870"	29	4	16	NA	NA
"3871"	29	4	17	NA	NA
"3872"	29	4	18	NA	NA
"3873"	29	4	19	NA	NA
"3874"	29	4	20	NA	NA
"3875"	29	4	21	NA	NA
"3876"	29	4	22	NA	NA
"3877"	29	4	23	NA	NA
"3878"	29	4	24	NA	NA
"3879"	29	4	25	NA	NA
"3880"	29	4	26	NA	NA
"3881"	29	4	27	NA	NA
"3882"	29	4	28	NA	NA
"3883"	29	4	29	NA	NA
"3884"	29	4	30	NA	NA
"3885"	29	4	31	NA	NA
"3886"	29	4	32	NA	NA
"3887"	29	4	33	NA	NA
"3888"	29	4	34	NA	NA
"3889"	29	4	35	NA	NA
"3890"	29	4	36	NA	NA
"3891"	29	4	37	NA	NA
"3892"	29	4	38	NA	NA
"3893"	29	5	6	0.316227766016838	0.683772233983162
"3894"	29	5	7	NA	NA
"3895"	29	5	8	0.2	0.916666666666667
"3896"	29	5	9	0	1
"3897"	29	5	10	0	1
"3898"	29	5	11	-0.2	0.916666666666667
"3899"	29	5	12	-1	0.0833333333333333
"3900"	29	5	13	-0.8	0.333333333333333
"3901"	29	5	14	0.2	0.916666666666667
"3902"	29	5	15	0	1
"3903"	29	5	16	0	1
"3904"	29	5	17	-0.2	0.916666666666667
"3905"	29	5	18	0	1
"3906"	29	5	19	0	1
"3907"	29	5	20	-0.4	0.75
"3908"	29	5	21	-0.8	0.333333333333333
"3909"	29	5	22	-0.6	0.416666666666667
"3910"	29	5	23	0.2	0.916666666666667
"3911"	29	5	24	0	1
"3912"	29	5	25	0	1
"3913"	29	5	26	-0.4	0.75
"3914"	29	5	27	-0.4	0.75
"3915"	29	5	28	NA	NA
"3916"	29	5	29	-0.8	0.333333333333333
"3917"	29	5	30	0.8	0.333333333333333
"3918"	29	5	31	NA	NA
"3919"	29	5	32	0.8	0.333333333333333
"3920"	29	5	33	0	1
"3921"	29	5	34	NA	NA
"3922"	29	5	35	0	1
"3923"	29	5	36	0.2	0.916666666666667
"3924"	29	5	37	0	1
"3925"	29	5	38	-0.4	0.75
"3926"	29	6	9	-0.105409255338946	0.894590744661054
"3927"	29	6	10	-0.105409255338946	0.894590744661054
"3928"	29	6	11	0.737864787372622	0.262135212627378
"3929"	29	6	12	-0.316227766016838	0.683772233983162
"3930"	29	6	13	-0.632455532033676	0.367544467966324
"3931"	29	6	14	-0.737864787372622	0.262135212627378
"3932"	29	6	15	-0.105409255338946	0.894590744661054
"3933"	29	6	16	-0.105409255338946	0.894590744661054
"3934"	29	6	17	0.737864787372622	0.262135212627378
"3935"	29	6	18	0.105409255338946	0.894590744661054
"3936"	29	6	19	0.105409255338946	0.894590744661054
"3937"	29	6	20	0.737864787372622	0.262135212627378
"3938"	29	6	21	-0.632455532033676	0.367544467966324
"3939"	29	6	22	-0.105409255338946	0.894590744661054
"3940"	29	6	23	-0.737864787372622	0.262135212627378
"3941"	29	6	24	0.105409255338946	0.894590744661054
"3942"	29	6	25	0.105409255338946	0.894590744661054
"3943"	29	6	26	0.737864787372622	0.262135212627378
"3944"	29	7	9	NA	NA
"3945"	29	7	10	NA	NA
"3946"	29	7	11	NA	NA
"3947"	29	7	12	NA	NA
"3948"	29	7	13	NA	NA
"3949"	29	7	14	NA	NA
"3950"	29	7	15	NA	NA
"3951"	29	7	16	NA	NA
"3952"	29	7	17	NA	NA
"3953"	29	7	18	NA	NA
"3954"	29	7	19	NA	NA
"3955"	29	7	20	NA	NA
"3956"	29	7	21	NA	NA
"3957"	29	7	22	NA	NA
"3958"	29	7	23	NA	NA
"3959"	29	7	24	NA	NA
"3960"	29	7	25	NA	NA
"3961"	29	7	26	NA	NA
"3962"	29	8	9	-0.4	0.75
"3963"	29	8	10	-0.4	0.75
"3964"	29	8	11	-1	0.0833333333333333
"3965"	29	8	12	-0.2	0.916666666666667
"3966"	29	8	13	0.4	0.75
"3967"	29	8	14	1	0.0833333333333333
"3968"	29	8	15	-0.4	0.75
"3969"	29	8	16	-0.4	0.75
"3970"	29	8	17	-1	0.0833333333333333
"3971"	29	8	18	0.4	0.75
"3972"	29	8	19	0.4	0.75
"3973"	29	8	20	-0.8	0.333333333333333
"3974"	29	8	21	0.4	0.75
"3975"	29	8	22	0.2	0.916666666666667
"3976"	29	8	23	1	0.0833333333333333
"3977"	29	8	24	0.4	0.75
"3978"	29	8	25	0.4	0.75
"3979"	29	8	26	-0.8	0.333333333333333
"3980"	30	3	6	0.376851173174092	0.461482840350805
"3981"	30	3	7	NA	NA
"3982"	30	3	8	0.0857142857142857	0.919444444444444
"3983"	30	3	9	-0.942857142857143	0.0166666666666667
"3984"	30	3	10	-0.828571428571429	0.0583333333333333
"3985"	30	3	11	-0.371428571428571	0.497222222222222
"3986"	30	3	12	-0.428571428571429	0.419444444444444
"3987"	30	3	13	-0.257142857142857	0.658333333333333
"3988"	30	3	14	0.142857142857143	0.802777777777778
"3989"	30	3	15	-0.942857142857143	0.0166666666666667
"3990"	30	3	16	-0.828571428571429	0.0583333333333333
"3991"	30	3	17	-0.371428571428571	0.497222222222222
"3992"	30	3	18	-0.2	0.713888888888889
"3993"	30	3	19	-0.257142857142857	0.658333333333333
"3994"	30	3	20	-0.0285714285714286	1
"3995"	30	3	21	-0.142857142857143	0.802777777777778
"3996"	30	3	22	0.428571428571429	0.419444444444444
"3997"	30	3	23	0.0857142857142857	0.919444444444444
"3998"	30	3	24	-0.2	0.713888888888889
"3999"	30	3	25	-0.257142857142857	0.658333333333333
"4000"	30	3	26	-0.0285714285714286	1
"4001"	30	3	27	-0.714285714285714	0.136111111111111
"4002"	30	3	28	-0.666736691000316	0.148089799440353
"4003"	30	3	29	-0.2	0.713888888888889
"4004"	30	3	30	-0.657142857142857	0.175
"4005"	30	3	31	NA	NA
"4006"	30	3	32	-0.142857142857143	0.802777777777778
"4007"	30	3	33	-0.657142857142857	0.175
"4008"	30	3	34	NA	NA
"4009"	30	3	35	-0.371428571428571	0.497222222222222
"4010"	30	3	36	0.2	0.713888888888889
"4011"	30	3	37	0.542857142857143	0.297222222222222
"4012"	30	3	38	-0.2	0.713888888888889
"4013"	30	4	6	NA	NA
"4014"	30	4	7	NA	NA
"4015"	30	4	8	NA	NA
"4016"	30	4	9	NA	NA
"4017"	30	4	10	NA	NA
"4018"	30	4	11	NA	NA
"4019"	30	4	12	NA	NA
"4020"	30	4	13	NA	NA
"4021"	30	4	14	NA	NA
"4022"	30	4	15	NA	NA
"4023"	30	4	16	NA	NA
"4024"	30	4	17	NA	NA
"4025"	30	4	18	NA	NA
"4026"	30	4	19	NA	NA
"4027"	30	4	20	NA	NA
"4028"	30	4	21	NA	NA
"4029"	30	4	22	NA	NA
"4030"	30	4	23	NA	NA
"4031"	30	4	24	NA	NA
"4032"	30	4	25	NA	NA
"4033"	30	4	26	NA	NA
"4034"	30	4	27	NA	NA
"4035"	30	4	28	NA	NA
"4036"	30	4	29	NA	NA
"4037"	30	4	30	NA	NA
"4038"	30	4	31	NA	NA
"4039"	30	4	32	NA	NA
"4040"	30	4	33	NA	NA
"4041"	30	4	34	NA	NA
"4042"	30	4	35	NA	NA
"4043"	30	4	36	NA	NA
"4044"	30	4	37	NA	NA
"4045"	30	4	38	NA	NA
"4046"	30	5	6	0.0579771035652448	0.913131785162327
"4047"	30	5	7	NA	NA
"4048"	30	5	8	-0.371428571428571	0.497222222222222
"4049"	30	5	9	-0.371428571428571	0.497222222222222
"4050"	30	5	10	-0.428571428571429	0.419444444444444
"4051"	30	5	11	-0.942857142857143	0.0166666666666667
"4052"	30	5	12	0.371428571428571	0.497222222222222
"4053"	30	5	13	0.0857142857142857	0.919444444444444
"4054"	30	5	14	-0.0857142857142857	0.919444444444444
"4055"	30	5	15	-0.371428571428571	0.497222222222222
"4056"	30	5	16	-0.428571428571429	0.419444444444444
"4057"	30	5	17	-0.942857142857143	0.0166666666666667
"4058"	30	5	18	-0.314285714285714	0.563888888888889
"4059"	30	5	19	-0.542857142857143	0.297222222222222
"4060"	30	5	20	0.0857142857142857	0.919444444444444
"4061"	30	5	21	0.0285714285714286	1
"4062"	30	5	22	0.485714285714286	0.355555555555556
"4063"	30	5	23	-0.371428571428571	0.497222222222222
"4064"	30	5	24	-0.314285714285714	0.563888888888889
"4065"	30	5	25	-0.542857142857143	0.297222222222222
"4066"	30	5	26	0.0857142857142857	0.919444444444444
"4067"	30	5	27	-0.0857142857142857	0.919444444444444
"4068"	30	5	28	-0.11595420713049	0.826848213385815
"4069"	30	5	29	0.0285714285714286	1
"4070"	30	5	30	-0.6	0.241666666666667
"4071"	30	5	31	NA	NA
"4072"	30	5	32	-0.6	0.241666666666667
"4073"	30	5	33	-0.771428571428571	0.102777777777778
"4074"	30	5	34	NA	NA
"4075"	30	5	35	-0.371428571428571	0.497222222222222
"4076"	30	5	36	-0.0285714285714286	1
"4077"	30	5	37	0.714285714285714	0.136111111111111
"4078"	30	5	38	0.0285714285714286	1
"4079"	30	6	9	-0.11595420713049	0.826848213385815
"4080"	30	6	10	0	1
"4081"	30	6	11	0.202919862478357	0.699797968157019
"4082"	30	6	12	-0.695725242782938	0.124789337440287
"4083"	30	6	13	-0.927633657043918	0.00766584418747313
"4084"	30	6	14	-0.318874069608847	0.537900560470205
"4085"	30	6	15	-0.11595420713049	0.826848213385815
"4086"	30	6	16	0	1
"4087"	30	6	17	0.202919862478357	0.699797968157019
"4088"	30	6	18	0.724713794565561	0.103242804623708
"4089"	30	6	19	0.695725242782938	0.124789337440287
"4090"	30	6	20	0.637748139217693	0.17307111024126
"4091"	30	6	21	-0.811679449913428	0.0498575851013405
"4092"	30	6	22	0.318874069608847	0.537900560470205
"4093"	30	6	23	-0.202919862478357	0.699797968157019
"4094"	30	6	24	0.724713794565561	0.103242804623708
"4095"	30	6	25	0.695725242782938	0.124789337440287
"4096"	30	6	26	0.637748139217693	0.17307111024126
"4097"	30	7	9	NA	NA
"4098"	30	7	10	NA	NA
"4099"	30	7	11	NA	NA
"4100"	30	7	12	NA	NA
"4101"	30	7	13	NA	NA
"4102"	30	7	14	NA	NA
"4103"	30	7	15	NA	NA
"4104"	30	7	16	NA	NA
"4105"	30	7	17	NA	NA
"4106"	30	7	18	NA	NA
"4107"	30	7	19	NA	NA
"4108"	30	7	20	NA	NA
"4109"	30	7	21	NA	NA
"4110"	30	7	22	NA	NA
"4111"	30	7	23	NA	NA
"4112"	30	7	24	NA	NA
"4113"	30	7	25	NA	NA
"4114"	30	7	26	NA	NA
"4115"	30	8	9	-0.0285714285714286	1
"4116"	30	8	10	0.0857142857142857	0.919444444444444
"4117"	30	8	11	0.428571428571429	0.419444444444444
"4118"	30	8	12	0.2	0.713888888888889
"4119"	30	8	13	0.428571428571429	0.419444444444444
"4120"	30	8	14	0.942857142857143	0.0166666666666667
"4121"	30	8	15	-0.0285714285714286	1
"4122"	30	8	16	0.0857142857142857	0.919444444444444
"4123"	30	8	17	0.428571428571429	0.419444444444444
"4124"	30	8	18	-0.142857142857143	0.802777777777778
"4125"	30	8	19	0.142857142857143	0.802777777777778
"4126"	30	8	20	-0.771428571428571	0.102777777777778
"4127"	30	8	21	0.542857142857143	0.297222222222222
"4128"	30	8	22	0.485714285714286	0.355555555555556
"4129"	30	8	23	1	0.00277777777777778
"4130"	30	8	24	-0.142857142857143	0.802777777777778
"4131"	30	8	25	0.142857142857143	0.802777777777778
"4132"	30	8	26	-0.771428571428571	0.102777777777778
"4133"	31	3	6	-0.4	0.75
"4134"	31	3	7	NA	NA
"4135"	31	3	8	0.8	0.333333333333333
"4136"	31	3	9	-1	0.0833333333333333
"4137"	31	3	10	-1	0.0833333333333333
"4138"	31	3	11	-0.8	0.333333333333333
"4139"	31	3	12	-0.4	0.75
"4140"	31	3	13	-0.4	0.75
"4141"	31	3	14	0.8	0.333333333333333
"4142"	31	3	15	-1	0.0833333333333333
"4143"	31	3	16	-1	0.0833333333333333
"4144"	31	3	17	-0.8	0.333333333333333
"4145"	31	3	18	0.2	0.916666666666667
"4146"	31	3	19	0.4	0.75
"4147"	31	3	20	0.2	0.916666666666667
"4148"	31	3	21	0.4	0.75
"4149"	31	3	22	0.4	0.75
"4150"	31	3	23	0.8	0.333333333333333
"4151"	31	3	24	0.2	0.916666666666667
"4152"	31	3	25	0.4	0.75
"4153"	31	3	26	0.2	0.916666666666667
"4154"	31	3	27	-0.8	0.333333333333333
"4155"	31	3	28	-0.8	0.333333333333333
"4156"	31	3	29	-0.8	0.333333333333333
"4157"	31	3	30	-0.8	0.333333333333333
"4158"	31	3	31	NA	NA
"4159"	31	3	32	-0.8	0.333333333333333
"4160"	31	3	33	-1	0.0833333333333333
"4161"	31	3	34	NA	NA
"4162"	31	3	35	-1	0.0833333333333333
"4163"	31	3	36	-0.8	0.333333333333333
"4164"	31	3	37	0.4	0.75
"4165"	31	3	38	0.8	0.333333333333333
"4166"	31	4	6	NA	NA
"4167"	31	4	7	NA	NA
"4168"	31	4	8	NA	NA
"4169"	31	4	9	NA	NA
"4170"	31	4	10	NA	NA
"4171"	31	4	11	NA	NA
"4172"	31	4	12	NA	NA
"4173"	31	4	13	NA	NA
"4174"	31	4	14	NA	NA
"4175"	31	4	15	NA	NA
"4176"	31	4	16	NA	NA
"4177"	31	4	17	NA	NA
"4178"	31	4	18	NA	NA
"4179"	31	4	19	NA	NA
"4180"	31	4	20	NA	NA
"4181"	31	4	21	NA	NA
"4182"	31	4	22	NA	NA
"4183"	31	4	23	NA	NA
"4184"	31	4	24	NA	NA
"4185"	31	4	25	NA	NA
"4186"	31	4	26	NA	NA
"4187"	31	4	27	NA	NA
"4188"	31	4	28	NA	NA
"4189"	31	4	29	NA	NA
"4190"	31	4	30	NA	NA
"4191"	31	4	31	NA	NA
"4192"	31	4	32	NA	NA
"4193"	31	4	33	NA	NA
"4194"	31	4	34	NA	NA
"4195"	31	4	35	NA	NA
"4196"	31	4	36	NA	NA
"4197"	31	4	37	NA	NA
"4198"	31	4	38	NA	NA
"4199"	31	5	6	0.2	0.916666666666667
"4200"	31	5	7	NA	NA
"4201"	31	5	8	1	0.0833333333333333
"4202"	31	5	9	-0.8	0.333333333333333
"4203"	31	5	10	-0.8	0.333333333333333
"4204"	31	5	11	-0.6	0.416666666666667
"4205"	31	5	12	-0.8	0.333333333333333
"4206"	31	5	13	-0.8	0.333333333333333
"4207"	31	5	14	1	0.0833333333333333
"4208"	31	5	15	-0.8	0.333333333333333
"4209"	31	5	16	-0.8	0.333333333333333
"4210"	31	5	17	-0.6	0.416666666666667
"4211"	31	5	18	-0.4	0.75
"4212"	31	5	19	-0.2	0.916666666666667
"4213"	31	5	20	-0.4	0.75
"4214"	31	5	21	0	1
"4215"	31	5	22	0	1
"4216"	31	5	23	1	0.0833333333333333
"4217"	31	5	24	-0.4	0.75
"4218"	31	5	25	-0.2	0.916666666666667
"4219"	31	5	26	-0.4	0.75
"4220"	31	5	27	-1	0.0833333333333333
"4221"	31	5	28	-1	0.0833333333333333
"4222"	31	5	29	-1	0.0833333333333333
"4223"	31	5	30	-0.4	0.75
"4224"	31	5	31	NA	NA
"4225"	31	5	32	-0.4	0.75
"4226"	31	5	33	-0.8	0.333333333333333
"4227"	31	5	34	NA	NA
"4228"	31	5	35	-0.8	0.333333333333333
"4229"	31	5	36	-1	0.0833333333333333
"4230"	31	5	37	0.2	0.916666666666667
"4231"	31	5	38	1	0.0833333333333333
"4232"	31	6	9	0.4	0.75
"4233"	31	6	10	0.4	0.75
"4234"	31	6	11	0.2	0.916666666666667
"4235"	31	6	12	-0.4	0.75
"4236"	31	6	13	-0.4	0.75
"4237"	31	6	14	0.2	0.916666666666667
"4238"	31	6	15	0.4	0.75
"4239"	31	6	16	0.4	0.75
"4240"	31	6	17	0.2	0.916666666666667
"4241"	31	6	18	-0.8	0.333333333333333
"4242"	31	6	19	-1	0.0833333333333333
"4243"	31	6	20	-0.8	0.333333333333333
"4244"	31	6	21	-0.4	0.75
"4245"	31	6	22	-0.4	0.75
"4246"	31	6	23	0.2	0.916666666666667
"4247"	31	6	24	-0.8	0.333333333333333
"4248"	31	6	25	-1	0.0833333333333333
"4249"	31	6	26	-0.8	0.333333333333333
"4250"	31	7	9	NA	NA
"4251"	31	7	10	NA	NA
"4252"	31	7	11	NA	NA
"4253"	31	7	12	NA	NA
"4254"	31	7	13	NA	NA
"4255"	31	7	14	NA	NA
"4256"	31	7	15	NA	NA
"4257"	31	7	16	NA	NA
"4258"	31	7	17	NA	NA
"4259"	31	7	18	NA	NA
"4260"	31	7	19	NA	NA
"4261"	31	7	20	NA	NA
"4262"	31	7	21	NA	NA
"4263"	31	7	22	NA	NA
"4264"	31	7	23	NA	NA
"4265"	31	7	24	NA	NA
"4266"	31	7	25	NA	NA
"4267"	31	7	26	NA	NA
"4268"	31	8	9	-0.8	0.333333333333333
"4269"	31	8	10	-0.8	0.333333333333333
"4270"	31	8	11	-0.6	0.416666666666667
"4271"	31	8	12	-0.8	0.333333333333333
"4272"	31	8	13	-0.8	0.333333333333333
"4273"	31	8	14	1	0.0833333333333333
"4274"	31	8	15	-0.8	0.333333333333333
"4275"	31	8	16	-0.8	0.333333333333333
"4276"	31	8	17	-0.6	0.416666666666667
"4277"	31	8	18	-0.4	0.75
"4278"	31	8	19	-0.2	0.916666666666667
"4279"	31	8	20	-0.4	0.75
"4280"	31	8	21	0	1
"4281"	31	8	22	0	1
"4282"	31	8	23	1	0.0833333333333333
"4283"	31	8	24	-0.4	0.75
"4284"	31	8	25	-0.2	0.916666666666667
"4285"	31	8	26	-0.4	0.75
"4286"	32	3	6	-0.039405520311955	0.933155037489281
"4287"	32	3	7	NA	NA
"4288"	32	3	8	-0.25	0.59484126984127
"4289"	32	3	9	-0.857142857142857	0.0238095238095238
"4290"	32	3	10	-0.892857142857143	0.0123015873015873
"4291"	32	3	11	-0.642857142857143	0.138888888888889
"4292"	32	3	12	-0.464285714285714	0.302380952380952
"4293"	32	3	13	-0.07881104062391	0.866621343241869
"4294"	32	3	14	-0.285714285714286	0.555952380952381
"4295"	32	3	15	-0.857142857142857	0.0238095238095238
"4296"	32	3	16	-0.892857142857143	0.0123015873015873
"4297"	32	3	17	-0.642857142857143	0.138888888888889
"4298"	32	3	18	0.178571428571429	0.713095238095238
"4299"	32	3	19	0.321428571428571	0.497619047619048
"4300"	32	3	20	0.0714285714285714	0.906349206349206
"4301"	32	3	21	0.0714285714285714	0.906349206349206
"4302"	32	3	22	0.321428571428571	0.497619047619048
"4303"	32	3	23	-0.25	0.59484126984127
"4304"	32	3	24	0.178571428571429	0.713095238095238
"4305"	32	3	25	0.321428571428571	0.497619047619048
"4306"	32	3	26	0.0714285714285714	0.906349206349206
"4307"	32	3	27	0.142857142857143	0.782539682539683
"4308"	32	3	28	0.0714285714285714	0.906349206349206
"4309"	32	3	29	0.321428571428571	0.497619047619048
"4310"	32	3	30	0.321428571428571	0.497619047619048
"4311"	32	3	31	NA	NA
"4312"	32	3	32	0.25	0.59484126984127
"4313"	32	3	33	0.0357142857142857	0.963492063492064
"4314"	32	3	34	NA	NA
"4315"	32	3	35	0.178571428571429	0.713095238095238
"4316"	32	3	36	-0.285714285714286	0.555952380952381
"4317"	32	3	37	-0.0714285714285714	0.906349206349206
"4318"	32	3	38	0.25	0.59484126984127
"4319"	32	4	6	0.172015615514047	0.712278362905864
"4320"	32	4	7	NA	NA
"4321"	32	4	8	-0.489978943506111	0.264330024481354
"4322"	32	4	9	-0.222717701593687	0.631209909692864
"4323"	32	4	10	-0.489978943506111	0.264330024481354
"4324"	32	4	11	-0.0890870806374748	0.849360513995829
"4325"	32	4	12	0.0890870806374748	0.849360513995829
"4326"	32	4	13	0.147441956154897	0.752406575293661
"4327"	32	4	14	-0.489978943506111	0.264330024481354
"4328"	32	4	15	-0.222717701593687	0.631209909692864
"4329"	32	4	16	-0.489978943506111	0.264330024481354
"4330"	32	4	17	-0.0890870806374748	0.849360513995829
"4331"	32	4	18	-0.356348322549899	0.432711075318333
"4332"	32	4	19	-0.17817416127495	0.702300434833638
"4333"	32	4	20	-0.400891862868637	0.372769023006535
"4334"	32	4	21	-0.400891862868637	0.372769023006535
"4335"	32	4	22	-0.356348322549899	0.432711075318333
"4336"	32	4	23	-0.489978943506111	0.264330024481354
"4337"	32	4	24	-0.356348322549899	0.432711075318333
"4338"	32	4	25	-0.17817416127495	0.702300434833638
"4339"	32	4	26	-0.400891862868637	0.372769023006535
"4340"	32	4	27	0.17817416127495	0.702300434833638
"4341"	32	4	28	0.0445435403187374	0.924455534313982
"4342"	32	4	29	0.534522483824849	0.216437229269685
"4343"	32	4	30	0.400891862868637	0.372769023006535
"4344"	32	4	31	NA	NA
"4345"	32	4	32	0.267261241912424	0.562312270470492
"4346"	32	4	33	-0.267261241912424	0.562312270470492
"4347"	32	4	34	NA	NA
"4348"	32	4	35	-0.0445435403187374	0.924455534313982
"4349"	32	4	36	-0.17817416127495	0.702300434833638
"4350"	32	4	37	-0.0890870806374748	0.849360513995829
"4351"	32	4	38	0.222717701593687	0.631209909692864
"4352"	32	5	6	-0.216730361715753	0.640647161520459
"4353"	32	5	7	NA	NA
"4354"	32	5	8	-0.321428571428571	0.497619047619048
"4355"	32	5	9	-0.535714285714286	0.235714285714286
"4356"	32	5	10	-0.785714285714285	0.048015873015873
"4357"	32	5	11	-0.392857142857143	0.395634920634921
"4358"	32	5	12	-0.0714285714285714	0.906349206349206
"4359"	32	5	13	0.039405520311955	0.933155037489281
"4360"	32	5	14	-0.357142857142857	0.444444444444444
"4361"	32	5	15	-0.535714285714286	0.235714285714286
"4362"	32	5	16	-0.785714285714285	0.048015873015873
"4363"	32	5	17	-0.392857142857143	0.395634920634921
"4364"	32	5	18	0.142857142857143	0.782539682539683
"4365"	32	5	19	0.285714285714286	0.555952380952381
"4366"	32	5	20	0	1
"4367"	32	5	21	0	1
"4368"	32	5	22	0	1
"4369"	32	5	23	-0.321428571428571	0.497619047619048
"4370"	32	5	24	0.142857142857143	0.782539682539683
"4371"	32	5	25	0.285714285714286	0.555952380952381
"4372"	32	5	26	0	1
"4373"	32	5	27	0.25	0.59484126984127
"4374"	32	5	28	0.0714285714285714	0.906349206349206
"4375"	32	5	29	0.285714285714286	0.555952380952381
"4376"	32	5	30	0.178571428571429	0.713095238095238
"4377"	32	5	31	NA	NA
"4378"	32	5	32	0.0357142857142857	0.963492063492064
"4379"	32	5	33	-0.285714285714286	0.555952380952381
"4380"	32	5	34	NA	NA
"4381"	32	5	35	-0.107142857142857	0.83968253968254
"4382"	32	5	36	-0.0714285714285714	0.906349206349206
"4383"	32	5	37	-0.142857142857143	0.782539682539683
"4384"	32	5	38	0.0714285714285714	0.906349206349206
"4385"	32	6	9	-0.07881104062391	0.866621343241869
"4386"	32	6	10	0.0985138007798876	0.833568135049336
"4387"	32	6	11	0.197027601559775	0.671969895961013
"4388"	32	6	12	-0.492569003899438	0.26142452694663
"4389"	32	6	13	0	1
"4390"	32	6	14	-0.571380044523348	0.180247522833793
"4391"	32	6	15	-0.07881104062391	0.866621343241869
"4392"	32	6	16	0.0985138007798876	0.833568135049336
"4393"	32	6	17	0.197027601559775	0.671969895961013
"4394"	32	6	18	-0.906326967174966	0.00490163497101441
"4395"	32	6	19	-0.866921446863011	0.0115355494613989
"4396"	32	6	20	-0.788110406239101	0.035282699416752
"4397"	32	6	21	-0.788110406239101	0.035282699416752
"4398"	32	6	22	-0.197027601559775	0.671969895961013
"4399"	32	6	23	-0.571380044523348	0.180247522833793
"4400"	32	6	24	-0.906326967174966	0.00490163497101441
"4401"	32	6	25	-0.866921446863011	0.0115355494613989
