	i	j	d	f	o	n
41012	9	34	3	12	-0.378369173	5.32E-09
41013	9	34	3	13	-0.418741177	7.03E-11
41014	9	34	3	14	-0.431870682	1.51E-11
41015	9	34	3	15	0.528794286	1.83E-17
41016	9	34	3	16	0.531601829	1.15E-17
41017	9	34	3	17	0.42659909	2.82E-11
41018	9	34	3	18	0.490935264	6.28E-15
41019	9	34	3	19	0.486636723	1.17E-14
41020	9	34	3	20	0.40710016	2.60E-10
41021	9	34	3	21	-0.653299205	1.60E-28
41022	9	34	3	22	-0.656125169	7.79E-29
41023	9	34	3	23	-0.431364652	1.61E-11
41024	9	34	3	24	0.490598272	6.59E-15
41025	9	34	3	25	0.483404419	1.85E-14
41026	9	34	3	26	0.399741603	5.79E-10
41027	9	34	3	27	0.553669659	2.59E-19
41028	9	34	3	28	0.408719395	2.17E-10
41029	9	34	3	29	0.220124007	0.00093508
41030	9	34	3	30	0.623984439	1.82E-25
41031	9	34	3	31	0.279924842	2.22E-05
41032	9	34	3	32	0.36047437	3.02E-08
41033	9	34	3	33	0.576453688	3.81E-21
41034	9	34	3	34	0.355416747	4.85E-08
41035	9	34	3	35	0.315335264	1.54E-06
41036	9	34	3	36	0.165941527	0.013089064
41037	9	34	3	37	-0.240522438	0.000289028
41038	9	34	3	38	-0.263072583	6.99E-05
41039	9	34	4	6	0.302495616	4.22E-06
41040	9	34	4	7	0.152248467	0.022962956
41041	9	34	4	8	0.225990729	0.000674138
41042	9	34	4	9	0.458312152	5.57E-13
41043	9	34	4	10	0.461843999	3.51E-13
41044	9	34	4	11	0.31906731	1.14E-06
41045	9	34	4	12	-0.315759967	1.49E-06
41046	9	34	4	13	-0.37778981	5.63E-09
41047	9	34	4	14	-0.205977511	0.001989228
41048	9	34	4	15	0.455051935	8.50E-13
41049	9	34	4	16	0.464325979	2.52E-13
41050	9	34	4	17	0.310752807	2.22E-06
41051	9	34	4	18	0.412133054	1.49E-10
41052	9	34	4	19	0.4080658	2.34E-10
41053	9	34	4	20	0.348343809	9.25E-08
41054	9	34	4	21	-0.492849769	4.75E-15
41055	9	34	4	22	-0.492892313	4.72E-15
41056	9	34	4	23	-0.235007907	0.000401048
41057	9	34	4	24	0.413117468	1.33E-10
41058	9	34	4	25	0.408883964	2.13E-10
41059	9	34	4	26	0.345064611	1.24E-07
41060	9	34	4	27	0.522663848	4.94E-17
41061	9	34	4	28	0.425278006	3.30E-11
41062	9	34	4	29	0.129390275	0.053672715
41063	9	34	4	30	0.521726852	5.74E-17
41064	9	34	4	31	0.344282145	1.33E-07
41065	9	34	4	32	0.22553502	0.000691699
41066	9	34	4	33	0.447196655	2.31E-12
41067	9	34	4	34	0.356655774	4.32E-08
41068	9	34	4	35	0.176785281	0.008144877
41069	9	34	4	36	0.093397236	0.164553183
41070	9	34	4	37	-0.199598203	0.00275281
41071	9	34	4	38	-0.184152473	0.005812837
41072	9	34	5	6	0.623227772	2.16E-25
41073	9	34	5	7	-0.025011817	0.710291121
41074	9	34	5	8	0.82160192	7.45E-56
41075	9	34	5	9	0.310520049	2.26E-06
41076	9	34	5	10	0.302923106	4.09E-06
41077	9	34	5	11	0.718572672	1.03E-36
41078	9	34	5	12	0.08116951	0.227316464
41079	9	34	5	13	0.061939351	0.357239483
41080	9	34	5	14	-0.837537272	6.19E-60
41081	9	34	5	15	0.30780461	2.80E-06
41082	9	34	5	16	0.303477896	3.92E-06
41083	9	34	5	17	0.720308559	5.79E-37
41084	9	34	5	18	0.281581015	1.97E-05
41085	9	34	5	19	0.279009692	2.36E-05
41086	9	34	5	20	0.538457607	3.65E-18
41087	9	34	5	21	-0.346350619	1.11E-07
41088	9	34	5	22	-0.339927187	1.96E-07
41089	9	34	5	23	-0.945889341	5.35E-110
41090	9	34	5	24	0.282029615	1.91E-05
41091	9	34	5	25	0.27734207	2.66E-05
41092	9	34	5	26	0.537537652	4.26E-18
41093	9	34	5	27	0.360676347	2.96E-08
41094	9	34	5	28	0.341740906	1.67E-07
41095	9	34	5	29	0.736672358	2.06E-39
41096	9	34	5	30	0.382904517	3.36E-09
41097	9	34	5	31	0.144349604	0.031178822
41098	9	34	5	32	0.784917522	7.76E-48
41099	9	34	5	33	0.363041186	2.37E-08
41100	9	34	5	34	0.340686415	1.83E-07
41101	9	34	5	35	0.765432903	3.43E-44
41102	9	34	5	36	0.374159362	8.08E-09
41103	9	34	5	37	-0.26980058	4.46E-05
41104	9	34	5	38	-0.396610797	8.09E-10
41105	9	34	6	9	0.315965162	1.47E-06
41106	9	34	6	10	0.328488358	5.23E-07
41107	9	34	6	11	0.520244487	7.28E-17
41108	9	34	6	12	-0.031607618	0.638735786
41109	9	34	6	13	-0.068738327	0.306817511
41110	9	34	6	14	-0.545911657	1.02E-18
41111	9	34	6	15	0.319518782	1.10E-06
41112	9	34	6	16	0.330112805	4.56E-07
41113	9	34	6	17	0.521853074	5.63E-17
41114	9	34	6	18	0.253408088	0.000130479
41115	9	34	6	19	0.239886888	0.000300264
41116	9	34	6	20	0.41114485	1.66E-10
41117	9	34	6	21	-0.267025577	5.37E-05
41118	9	34	6	22	-0.262403719	7.30E-05
41119	9	34	6	23	-0.616478819	9.82E-25
41120	9	34	6	24	0.2507947	0.000153843
41121	9	34	6	25	0.237003891	0.000356523
41122	9	34	6	26	0.411003249	1.69E-10
41123	9	34	7	9	0.133338206	0.046716265
41124	9	34	7	10	0.133766735	0.046008704
41125	9	34	7	11	0.016210757	0.809761602
41126	9	34	7	12	-0.127068553	0.058150585
41127	9	34	7	13	-0.137493538	0.040225042
41128	9	34	7	14	0.097928569	0.144930738
41129	9	34	7	15	0.145750109	0.029561685
41130	9	34	7	16	0.147047279	0.028128327
41131	9	34	7	17	0.016203036	0.809850489
41132	9	34	7	18	0.089998849	0.180526538
41133	9	34	7	19	0.09000657	0.180488994
41134	9	34	7	20	0.025433786	0.705628163
41135	9	34	7	21	-0.160424338	0.016496875
41136	9	34	7	22	-0.152676067	0.022577276
41137	9	34	7	23	0.065287	0.331797538
41138	9	34	7	24	0.09254686	0.16844734
41139	9	34	7	25	0.092986971	0.166423433
41140	9	34	7	26	0.028912207	0.667621441
41141	9	34	8	9	0.215357057	0.001212395
41142	9	34	8	10	0.220827388	0.000899505
41143	9	34	8	11	0.626504173	1.02E-25
41144	9	34	8	12	0.149762924	0.025319221
41145	9	34	8	13	0.13536961	0.04344112
41146	9	34	8	14	-0.725268066	1.09E-37
41147	9	34	8	15	0.218114312	0.00104398
41148	9	34	8	16	0.222015704	0.000842222
41149	9	34	8	17	0.634681916	1.53E-26
41150	9	34	8	18	0.181804407	0.006481235
41151	9	34	8	19	0.175544508	0.008610631
41152	9	34	8	20	0.462529035	3.20E-13
41153	9	34	8	21	-0.19437858	0.003565722
41154	9	34	8	22	-0.186156657	0.00529189
41155	9	34	8	23	-0.831166386	2.98E-58
41156	9	34	8	24	0.180809802	0.006784486
41157	9	34	8	25	0.174177209	0.00915113
41158	9	34	8	26	0.464557895	2.45E-13
41159	9	35	3	6	0.368137681	1.33E-09
41160	9	35	3	7	0.067355834	0.283935982
41161	9	35	3	8	0.281705415	4.89E-06
41162	9	35	3	9	0.55493677	5.36E-22
41163	9	35	3	10	0.529762912	7.49E-20
41164	9	35	3	11	0.413763097	5.74E-12
41165	9	35	3	12	-0.492921707	5.12E-17
41166	9	35	3	13	-0.515225551	1.08E-18
41167	9	35	3	14	-0.375993256	5.51E-10
41168	9	35	3	15	0.552019752	9.70E-22
41169	9	35	3	16	0.531680306	5.22E-20
41170	9	35	3	17	0.403142457	2.20E-11
41171	9	35	3	18	0.59258202	1.45E-25
41172	9	35	3	19	0.587720806	4.44E-25
41173	9	35	3	20	0.485646909	1.70E-16
41174	9	35	3	21	-0.702723171	2.79E-39
41175	9	35	3	22	-0.703458401	2.15E-39
41176	9	35	3	23	-0.422736531	1.78E-12
41177	9	35	3	24	0.59082471	2.17E-25
41178	9	35	3	25	0.584817551	8.60E-25
41179	9	35	3	26	0.479660032	4.46E-16
41180	9	35	3	27	0.60076155	2.10E-26
41181	9	35	3	28	0.357694126	4.11E-09
41182	9	35	3	29	0.22926743	0.000222127
41183	9	35	3	30	0.680718569	4.66E-36
41184	9	35	3	31	0.245571346	7.40E-05
41185	9	35	3	32	0.382460024	2.63E-10
41186	9	35	3	33	0.664027568	8.51E-34
41187	9	35	3	34	0.355096213	5.42E-09
41188	9	35	3	35	0.359549709	3.38E-09
41189	9	35	3	36	0.088148883	0.160484955
41190	9	35	3	37	-0.151014656	0.015799246
41191	9	35	3	38	-0.154326165	0.013621949
41192	9	35	4	6	0.31932991	1.88E-07
41193	9	35	4	7	0.1282418	0.040731513
41194	9	35	4	8	0.228704359	0.000230409
41195	9	35	4	9	0.433767232	4.02E-13
41196	9	35	4	10	0.427027716	1.00E-12
41197	9	35	4	11	0.288930376	2.71E-06
41198	9	35	4	12	-0.347504506	1.19E-08
41199	9	35	4	13	-0.396663793	4.87E-11
41200	9	35	4	14	-0.170615481	0.006310818
41201	9	35	4	15	0.432708128	4.65E-13
41202	9	35	4	16	0.428302737	8.46E-13
41203	9	35	4	17	0.283115976	4.37E-06
41204	9	35	4	18	0.419181306	2.84E-12
41205	9	35	4	19	0.414335545	5.34E-12
41206	9	35	4	20	0.362840595	2.37E-09
41207	9	35	4	21	-0.480018725	4.21E-16
41208	9	35	4	22	-0.47649407	7.37E-16
41209	9	35	4	23	-0.222963859	0.000332932
41210	9	35	4	24	0.414158886	5.46E-12
41211	9	35	4	25	0.410538647	8.68E-12
41212	9	35	4	26	0.358973716	3.59E-09
41213	9	35	4	27	0.478078908	5.74E-16
41214	9	35	4	28	0.33066197	6.40E-08
41215	9	35	4	29	0.11741154	0.061181582
41216	9	35	4	30	0.511697735	2.03E-18
41217	9	35	4	31	0.300285961	1.04E-06
41218	9	35	4	32	0.226937368	0.000258305
41219	9	35	4	33	0.468055936	2.75E-15
41220	9	35	4	34	0.35322085	6.60E-09
41221	9	35	4	35	0.191638798	0.002114007
41222	9	35	4	36	0.045435202	0.470079009
41223	9	35	4	37	-0.149286334	0.01705209
41224	9	35	4	38	-0.127766085	0.041490048
41225	9	35	5	6	0.580076856	2.49E-24
41226	9	35	5	7	-0.035524926	0.572292291
41227	9	35	5	8	0.784128021	2.43E-54
41228	9	35	5	9	0.330770423	6.34E-08
41229	9	35	5	10	0.310768531	4.10E-07
41230	9	35	5	11	0.719551619	5.95E-42
41231	9	35	5	12	0.023407856	0.709886897
41232	9	35	5	13	0.009121991	0.884747293
41233	9	35	5	14	-0.822281066	6.97E-64
41234	9	35	5	15	0.33274142	5.23E-08
41235	9	35	5	16	0.3137138	3.14E-07
41236	9	35	5	17	0.722804742	1.72E-42
41237	9	35	5	18	0.32462491	1.14E-07
41238	9	35	5	19	0.32022729	1.72E-07
41239	9	35	5	20	0.594706582	8.80E-26
41240	9	35	5	21	-0.347476453	1.20E-08
41241	9	35	5	22	-0.341644591	2.17E-08
41242	9	35	5	23	-0.950009076	6.63E-130
41243	9	35	5	24	0.322526425	1.39E-07
41244	9	35	5	25	0.318050573	2.11E-07
41245	9	35	5	26	0.593332462	1.21E-25
41246	9	35	5	27	0.381302058	3.00E-10
41247	9	35	5	28	0.34291206	1.91E-08
41248	9	35	5	29	0.736413155	7.84E-45
41249	9	35	5	30	0.405197248	1.70E-11
41250	9	35	5	31	0.127180506	0.042440058
41251	9	35	5	32	0.792584178	2.79E-56
41252	9	35	5	33	0.394879175	6.05E-11
41253	9	35	5	34	0.351036336	8.29E-09
41254	9	35	5	35	0.764449488	3.80E-50
41255	9	35	5	36	0.358981111	3.59E-09
41256	9	35	5	37	-0.234345064	0.00015903
41257	9	35	5	38	-0.358293363	3.86E-09
41258	9	35	6	9	0.331979051	5.64E-08
41259	9	35	6	10	0.344040165	1.70E-08
41260	9	35	6	11	0.484342638	2.10E-16
41261	9	35	6	12	-0.078351037	0.212420802
41262	9	35	6	13	-0.101901358	0.104489356
41263	9	35	6	14	-0.478610504	5.27E-16
41264	9	35	6	15	0.336076679	3.77E-08
41265	9	35	6	16	0.347979492	1.14E-08
41266	9	35	6	17	0.484939483	1.91E-16
41267	9	35	6	18	0.277505595	6.85E-06
41268	9	35	6	19	0.27065627	1.17E-05
41269	9	35	6	20	0.416641646	3.96E-12
41270	9	35	6	21	-0.272055978	1.05E-05
41271	9	35	6	22	-0.266469267	1.61E-05
41272	9	35	6	23	-0.566294437	5.01E-23
41273	9	35	6	24	0.27519926	8.22E-06
41274	9	35	6	25	0.269756459	1.26E-05
41275	9	35	6	26	0.416665126	3.95E-12
41276	9	35	7	9	0.128174029	0.040838856
41277	9	35	7	10	0.126743503	0.043160887
41278	9	35	7	11	0.011799772	0.851262328
41279	9	35	7	12	-0.105271831	0.093452306
41280	9	35	7	13	-0.127488583	0.041937995
41281	9	35	7	14	0.095453847	0.128445599
41282	9	35	7	15	0.135828308	0.030127751
41283	9	35	7	16	0.136861925	0.028884139
41284	9	35	7	17	0.011080375	0.860234635
41285	9	35	7	18	0.076677848	0.222378256
41286	9	35	7	19	0.0770279	0.220268031
41287	9	35	7	20	0.004586503	0.941900706
41288	9	35	7	21	-0.116013179	0.064352381
41289	9	35	7	22	-0.109331879	0.081414038
41290	9	35	7	23	0.071236888	0.257040643
41291	9	35	7	24	0.076297477	0.224687526
41292	9	35	7	25	0.078411569	0.212066667
41293	9	35	7	26	0.007428261	0.906037023
41294	9	35	8	9	0.222664035	0.000339308
41295	9	35	8	10	0.230363183	0.000206801
41296	9	35	8	11	0.604100166	9.38E-27
41297	9	35	8	12	0.120798977	0.054030931
41298	9	35	8	13	0.105224928	0.09359925
41299	9	35	8	14	-0.682505737	2.61E-36
41300	9	35	8	15	0.226093621	0.000272709
41301	9	35	8	16	0.232711176	0.000177225
41302	9	35	8	17	0.60983533	2.30E-27
41303	9	35	8	18	0.165723672	0.008007482
41304	9	35	8	19	0.161972184	0.009572212
41305	9	35	8	20	0.456934734	1.47E-14
41306	9	35	8	21	-0.162547064	0.009316095
41307	9	35	8	22	-0.154752482	0.013361738
41308	9	35	8	23	-0.791656393	4.60E-56
41309	9	35	8	24	0.161810096	0.009645543
41310	9	35	8	25	0.159938518	0.010529038
41311	9	35	8	26	0.457664885	1.32E-14
41312	10	11	3	6	-0.580468225	0.037528943
41313	10	11	3	7	NA	NA
41314	10	11	3	8	-0.277854458	0.358012292
41315	10	11	3	9	-0.258241758	0.393835185
41316	10	11	3	10	-0.120879121	0.696084751
41317	10	11	3	11	-0.186813187	0.54134105
41318	10	11	3	12	-0.285714286	0.343645873
41319	10	11	3	13	-0.065934066	0.834785888
41320	10	11	3	14	0.203296703	0.505254856
41321	10	11	3	15	-0.258241758	0.393835185
41322	10	11	3	16	-0.120879121	0.696084751
41323	10	11	3	17	-0.186813187	0.54134105
41324	10	11	3	18	0.225274725	0.45899199
41325	10	11	3	19	0.263736264	0.383492244
41326	10	11	3	20	0.087912088	0.77850131
41327	10	11	3	21	-0.494505495	0.088874294
41328	10	11	3	22	-0.483516484	0.097037076
41329	10	11	3	23	0.164835165	0.591181304
41330	10	11	3	24	0.225274725	0.45899199
41331	10	11	3	25	0.263736264	0.383492244
41332	10	11	3	26	0.087912088	0.77850131
41333	10	11	3	27	0.10989011	0.723248149
41334	10	11	3	28	0.050144139	0.870770117
41335	10	11	3	29	-0.148351648	0.62975814
41336	10	11	3	30	0.263736264	0.383492244
41337	10	11	3	31	NA	NA
41338	10	11	3	32	-0.10989011	0.723248149
41339	10	11	3	33	-0.076923077	0.806530367
41340	10	11	3	34	0.183449846	0.548560429
41341	10	11	3	35	-0.274725275	0.363261725
41342	10	11	3	36	-0.005494505	0.992769769
41343	10	11	3	37	-0.379120879	0.202388324
41344	10	11	3	38	-0.357142857	0.231501302
41345	10	11	4	6	-0.520814986	0.06801341
41346	10	11	4	7	NA	NA
41347	10	11	4	8	-0.299048605	0.320927747
41348	10	11	4	9	-0.449634051	0.123186907
41349	10	11	4	10	-0.308703975	0.304776862
41350	10	11	4	11	-0.275149196	0.362905047
41351	10	11	4	12	-0.228172504	0.453393469
41352	10	11	4	13	0.10066434	0.743507819
41353	10	11	4	14	0.120797208	0.694245657
41354	10	11	4	15	-0.449634051	0.123186907
41355	10	11	4	16	-0.308703975	0.304776862
41356	10	11	4	17	-0.275149196	0.362905047
41357	10	11	4	18	0.03355478	0.913343587
41358	10	11	4	19	0.06710956	0.827561589
41359	10	11	4	20	0.060398604	0.844606592
41360	10	11	4	21	-0.322125887	0.283110181
41361	10	11	4	22	-0.322125887	0.283110181
41362	10	11	4	23	0.120797208	0.694245657
41363	10	11	4	24	0.03355478	0.913343587
41364	10	11	4	25	0.06710956	0.827561589
41365	10	11	4	26	0.060398604	0.844606592
41366	10	11	4	27	0.040265736	0.896089486
41367	10	11	4	28	0.057843209	0.851113784
41368	10	11	4	29	-0.03355478	0.913343587
41369	10	11	4	30	-0.161062944	0.599124315
41370	10	11	4	31	NA	NA
41371	10	11	4	32	-0.087242428	0.776868759
41372	10	11	4	33	-0.489899787	0.089242645
41373	10	11	4	34	0.17071584	0.577100673
41374	10	11	4	35	-0.1677739	0.583778197
41375	10	11	4	36	-0.026843824	0.930632731
41376	10	11	4	37	-0.161062944	0.599124315
41377	10	11	4	38	0.03355478	0.913343587
41378	10	11	5	6	0.123796541	0.68699542
41379	10	11	5	7	NA	NA
41380	10	11	5	8	0.74002821	0.003825757
41381	10	11	5	9	-0.434065934	0.140406593
41382	10	11	5	10	-0.461538462	0.114935671
41383	10	11	5	11	0.82967033	0.000777927
41384	10	11	5	12	-0.054945055	0.863235584
41385	10	11	5	13	0.472527473	0.105719185
41386	10	11	5	14	-0.912087912	0
41387	10	11	5	15	-0.434065934	0.140406593
41388	10	11	5	16	-0.461538462	0.114935671
41389	10	11	5	17	0.82967033	0.000777927
41390	10	11	5	18	0.362637363	0.223986535
41391	10	11	5	19	0.406593407	0.169503998
41392	10	11	5	20	0.89010989	0
41393	10	11	5	21	-0.252747253	0.40432821
41394	10	11	5	22	-0.241758242	0.4257588
41395	10	11	5	23	-0.934065934	0
41396	10	11	5	24	0.362637363	0.223986535
41397	10	11	5	25	0.406593407	0.169503998
41398	10	11	5	26	0.89010989	0
41399	10	11	5	27	0.763736264	0.003602042
41400	10	11	5	28	0.682517453	0.010154601
41401	10	11	5	29	0.884615385	0
41402	10	11	5	30	0.527472527	0.067341838
41403	10	11	5	31	NA	NA
41404	10	11	5	32	0.82967033	0.000777927
41405	10	11	5	33	0.197802198	0.517155182
41406	10	11	5	34	0.628970902	0.021283066
41407	10	11	5	35	0.840659341	0.000537831
41408	10	11	5	36	0.78021978	0.002620617
41409	10	11	5	37	-0.230769231	0.447771588
41410	10	11	5	38	-0.412087912	0.163386081
41411	10	11	6	9	-0.255846184	0.398840185
41412	10	11	6	10	-0.258597219	0.393610269
41413	10	11	6	11	0.07152689	0.816379495
41414	10	11	6	12	0.231086876	0.447485256
41415	10	11	6	13	0.277854458	0.358012292
41416	10	11	6	14	-0.299862732	0.319547812
41417	10	11	6	15	-0.255846184	0.398840185
41418	10	11	6	16	-0.258597219	0.393610269
41419	10	11	6	17	0.07152689	0.816379495
41420	10	11	6	18	-0.266850321	0.378135838
41421	10	11	6	19	-0.173315157	0.571226618
41422	10	11	6	20	0.066024822	0.830312174
41423	10	11	6	21	0.189821363	0.534508737
41424	10	11	6	22	0.156808952	0.608932124
41425	10	11	6	23	-0.316368938	0.292291196
41426	10	11	6	24	-0.266850321	0.378135838
41427	10	11	6	25	-0.173315157	0.571226618
41428	10	11	6	26	0.066024822	0.830312174
41429	10	11	7	9	NA	NA
41430	10	11	7	10	NA	NA
41431	10	11	7	11	NA	NA
41432	10	11	7	12	NA	NA
41433	10	11	7	13	NA	NA
41434	10	11	7	14	NA	NA
41435	10	11	7	15	NA	NA
41436	10	11	7	16	NA	NA
41437	10	11	7	17	NA	NA
41438	10	11	7	18	NA	NA
41439	10	11	7	19	NA	NA
41440	10	11	7	20	NA	NA
41441	10	11	7	21	NA	NA
41442	10	11	7	22	NA	NA
41443	10	11	7	23	NA	NA
41444	10	11	7	24	NA	NA
41445	10	11	7	25	NA	NA
41446	10	11	7	26	NA	NA
41447	10	11	8	9	-0.503439266	0.07945138
41448	10	11	8	10	-0.528198574	0.063522867
41449	10	11	8	11	0.610729601	0.026611071
41450	10	11	8	12	-0.088033096	0.774893129
41451	10	11	8	13	0.349381348	0.24195088
41452	10	11	8	14	-0.844567511	0.00028055
41453	10	11	8	15	-0.503439266	0.07945138
41454	10	11	8	16	-0.528198574	0.063522867
41455	10	11	8	17	0.610729601	0.026611071
41456	10	11	8	18	-0.030261377	0.921824292
41457	10	11	8	19	0.041265514	0.893522448
41458	10	11	8	20	0.621733738	0.023291994
41459	10	11	8	21	-0.23383791	0.441942768
41460	10	11	8	22	-0.250344116	0.40940653
41461	10	11	8	23	-0.855571648	0.000191546
41462	10	11	8	24	-0.030261377	0.921824292
41463	10	11	8	25	0.041265514	0.893522448
41464	10	11	8	26	0.621733738	0.023291994
41465	10	12	3	6	-0.660050583	0.010203717
41466	10	12	3	7	NA	NA
41467	10	12	3	8	-0.417222609	0.137744827
41468	10	12	3	9	-0.358241758	0.208931059
41469	10	12	3	10	-0.248351648	0.391061789
41470	10	12	3	11	-0.318681319	0.266538195
41471	10	12	3	12	-0.028571429	0.92756575
41472	10	12	3	13	0.147252747	0.615811916
41473	10	12	3	14	0.353846154	0.214890521
41474	10	12	3	15	-0.358241758	0.208931059
41475	10	12	3	16	-0.248351648	0.391061789
41476	10	12	3	17	-0.318681319	0.266538195
41477	10	12	3	18	0.345054945	0.227138791
41478	10	12	3	19	0.323076923	0.259694007
41479	10	12	3	20	-0.002197802	1
41480	10	12	3	21	-0.345054945	0.227138791
41481	10	12	3	22	-0.336263736	0.239828311
41482	10	12	3	23	0.261538462	0.36558891
41483	10	12	3	24	0.345054945	0.227138791
41484	10	12	3	25	0.375824176	0.186181456
41485	10	12	3	26	-0.002197802	1
41486	10	12	3	27	0.037362637	0.903515165
41487	10	12	3	28	-0.006667078	0.981953348
41488	10	12	3	29	-0.138461538	0.637515754
41489	10	12	3	30	0.235164835	0.417483555
41490	10	12	3	31	NA	NA
41491	10	12	3	32	-0.054945055	0.855675103
41492	10	12	3	33	-0.261538462	0.36558891
41493	10	12	3	34	0.111792494	0.703584006
41494	10	12	3	35	-0.384615385	0.175452601
41495	10	12	3	36	-0.195604396	0.502198266
41496	10	12	3	37	-0.103296703	0.727041065
41497	10	12	3	38	-0.094505495	0.750018296
41498	10	12	4	6	-0.604584749	0.022004168
41499	10	12	4	7	NA	NA
41500	10	12	4	8	-0.434786479	0.120274016
41501	10	12	4	9	-0.509712137	0.062615807
41502	10	12	4	10	-0.402134701	0.154045132
41503	10	12	4	11	-0.412380171	0.142844644
41504	10	12	4	12	0.058911453	0.84144347
41505	10	12	4	13	0.30992547	0.280875505
41506	10	12	4	14	0.315048205	0.272579398
41507	10	12	4	15	-0.509712137	0.062615807
41508	10	12	4	16	-0.402134701	0.154045132
41509	10	12	4	17	-0.412380171	0.142844644
41510	10	12	4	18	0.192102564	0.510577392
41511	10	12	4	19	0.171611624	0.557455357
41512	10	12	4	20	-0.064034188	0.827836257
41513	10	12	4	21	-0.151120684	0.606062667
41514	10	12	4	22	-0.151120684	0.606062667
41515	10	12	4	23	0.222838974	0.443821187
41516	10	12	4	24	0.192102564	0.510577392
41517	10	12	4	25	0.217716239	0.454635164
41518	10	12	4	26	-0.064034188	0.827836257
41519	10	12	4	27	-0.053788718	0.855091954
41520	10	12	4	28	0.005179974	0.985978275
41521	10	12	4	29	-0.043543248	0.882498702
41522	10	12	4	30	-0.135752479	0.643554627
41523	10	12	4	31	NA	NA
41524	10	12	4	32	-0.038420513	0.896249896
41525	10	12	4	33	-0.607044102	0.021327616
41526	10	12	4	34	0.084055133	0.775116908
41527	10	12	4	35	-0.284311795	0.324551666
41528	10	12	4	36	-0.243329914	0.401872964
41529	10	12	4	37	0.110138803	0.707791688
41530	10	12	4	38	0.248452649	0.391720692
41531	10	12	5	6	0.17880969	0.540783051
41532	10	12	5	7	NA	NA
41533	10	12	5	8	0.726276394	0.003266194
41534	10	12	5	9	-0.336263736	0.239828311
41535	10	12	5	10	-0.367032967	0.197339531
41536	10	12	5	11	0.81978022	0.000541569
41537	10	12	5	12	-0.107692308	0.715634431
41538	10	12	5	13	0.367032967	0.197339531
41539	10	12	5	14	-0.885714286	0
41540	10	12	5	15	-0.336263736	0.239828311
41541	10	12	5	16	-0.367032967	0.197339531
41542	10	12	5	17	0.81978022	0.000541569
41543	10	12	5	18	0.331868132	0.246339176
41544	10	12	5	19	0.38021978	0.180763664
41545	10	12	5	20	0.903296703	0
41546	10	12	5	21	-0.283516484	0.325290827
41547	10	12	5	22	-0.274725275	0.341083289
41548	10	12	5	23	-0.92967033	0
41549	10	12	5	24	0.331868132	0.246339176
41550	10	12	5	25	0.371428571	0.191706562
41551	10	12	5	26	0.903296703	0
41552	10	12	5	27	0.723076923	0.004805019
41553	10	12	5	28	0.657818385	0.010554121
41554	10	12	5	29	0.903296703	0
41555	10	12	5	30	0.512087912	0.064082357
41556	10	12	5	31	NA	NA
41557	10	12	5	32	0.850549451	0.000136252
41558	10	12	5	33	0.204395604	0.482691177
41559	10	12	5	34	0.6094494	0.020681226
41560	10	12	5	35	0.841758242	0.000225486
41561	10	12	5	36	0.745054945	0.003251396
41562	10	12	5	37	-0.217582418	0.454149342
41563	10	12	5	38	-0.402197802	0.155262654
41564	10	12	6	9	-0.125829041	0.668196445
41565	10	12	6	10	-0.130244095	0.657192879
41566	10	12	6	11	0.209715068	0.471779562
41567	10	12	6	12	0.024282797	0.934330264
41568	10	12	6	13	0.072848392	0.804530283
41569	10	12	6	14	-0.434882826	0.120182559
41570	10	12	6	15	-0.125829041	0.668196445
41571	10	12	6	16	-0.130244095	0.657192879
41572	10	12	6	17	0.209715068	0.471779562
41573	10	12	6	18	-0.355411852	0.212375406
41574	10	12	6	19	-0.240620447	0.407297446
41575	10	12	6	20	0.130244095	0.657192879
41576	10	12	6	21	0.112583879	0.701573168
41577	10	12	6	22	0.086093554	0.769795667
41578	10	12	6	23	-0.421637663	0.133202536
