	a.i.	length.patient.	mean.d.JMJD1C.	median.d.JMJD1C.	sum.d.JMJD1C.	mean.e.IFNG.	median.e.IFNG.	sum.e.IFNG.	mean.f.STAT3_mean.	median.f.STAT3_mean.	sum.f.STAT3_mean.	mean.f.STAT3_median.	median.f.STAT3_median.	sum.f.STAT3_median.	mean.f.STAT3_sum.	median.f.STAT3_sum.	sum.f.STAT3_sum.	mean.f.PI3K_mean.	median.f.PI3K_mean.	sum.f.PI3K_mean.	mean.f.PI3K_median.	median.f.PI3K_median.	sum.f.PI3K_median.	mean.f.PI3K_sum.	median.f.PI3K_sum.	sum.f.PI3K_sum.	mean.o.GZMB.	median.o.GZMB.	sum.o.GZMB.	mean.p.TNF.	median.p.TNF.	sum.p.TNF.	mean.q.IFNG.	median.q.IFNG.	sum.q.IFNG.	Treg_frequence	CD8_frequence	CD8_ratio
185	NPC.YangLiu2021.sce.rds	10	0.02575567	-0.650588601	10.04471129	-0.674289014	-0.70958939	-262.9727154	0.054354004	0.047863062	21.19806146	-0.016527917	-0.013631966	-6.445887777	4.51138231	3.972634173	1759.439101	-0.020987367	-0.022618771	-8.18507303	-0.089485383	-0.088951431	-34.89929956	-2.056761941	-2.216639557	-802.1371569	0.017273617	-0.082444314	51.49265344	-0.037052443	-0.439150276	-110.4533338	-0.05050587	-0.70958939	-150.5579981	0.255905512	0.661709212	7.643589744
186	NPC.YangLiu2021.sce.rds	10	-0.03583948	-0.650588601	-12.47213921	-0.65399985	-0.70958939	-227.5919477	0.062312168	0.058008828	21.6846346	-0.011592356	-0.011265756	-4.034140024	5.171909977	4.814732729	1799.824672	-0.013217318	-0.011314861	-4.599626803	-0.088530002	-0.088139706	-30.80844075	-1.295297203	-1.108856358	-450.7634267	0.353049544	0.53302929	2561.021391	-0.297904457	-0.439150276	-2160.998933	0.399635283	0.423938749	2898.954347	0.391451069	0.890826477	20.84482759
187	NPC.YangLiu2021.sce.rds	10	-0.067194754	-0.650588601	-54.96530867	-0.685393532	-0.70958939	-560.6519093	0.016224302	0.013418102	13.27147895	-0.021519518	-0.01708139	-17.60296569	1.346617057	1.113702495	1101.532753	-0.01969198	-0.019674898	-16.10804003	-0.088672021	-0.087822331	-72.53371317	-1.929814087	-1.928140021	-1578.587923	0.427429322	0.634071835	292.7890857	0.352164175	-0.439150276	241.2324599	0.500130428	0.551346772	342.5893431	0.493068113	0.292235495	0.837408313
188	NPC.YangLiu2021.sce.rds	10	0.155931499	-0.650588601	100.88768	-0.684313622	-0.70958939	-442.7509134	0.006464356	0.005110279	4.182438569	-0.020746222	-0.016985982	-13.42280577	0.536541578	0.424153148	347.1424012	0.006736333	0.008146103	4.358407161	-0.076010831	-0.073959095	-49.1790076	0.66016059	0.798318068	427.1239018	0.079828581	0.170247653	145.6871595	-0.173708185	-0.439150276	-317.0174375	0.243878866	-0.571158683	445.0789312	0.437753721	0.552528005	2.820710974
189	NPC.YangLiu2021.sce.rds	10	0.413953884	0.43877463	153.9908449	-0.664010884	-0.70958939	-247.0120487	0.040645192	0.040594078	15.12001134	-0.012740426	-0.011344198	-4.739438422	3.373550918	3.369308514	1254.960941	-4.68E-05	-0.00163587	-0.017413242	-0.079476799	-0.080025396	-29.56536923	-0.004587359	-0.160315234	-1.706497731	0.573649735	0.821389812	1794.376372	-0.113453493	-0.439150276	-354.8825248	0.158576598	-0.021778035	496.0275995	0.287037037	0.707052441	8.408602151
190	NPC.YangLiu2021.sce.rds	10	0.14834416	-0.650588601	83.66610609	-0.697171699	-0.70958939	-393.2048383	0.024529723	0.017502635	13.83476377	-0.013367767	-0.01070053	-7.539420835	2.035967009	1.452718745	1148.285393	-0.006533566	-0.005786359	-3.684931316	-0.079768096	-0.081943182	-44.98920611	-0.640289484	-0.567063166	-361.123269	0.585938534	0.834535631	1229.884983	-0.073860203	-0.439150276	-155.0325665	0.076587738	-0.70958939	160.7576625	0.433179724	0.61717142	3.721631206
191	NPC.YangLiu2021.sce.rds	10	0.121977343	-0.650588601	90.14125675	-0.687229419	-0.70958939	-507.862541	0.014693541	0.013091167	10.85852646	-0.022279093	-0.017253836	-16.46424978	1.219563865	1.086566869	901.2576964	0.001119903	0.00059227	0.827608115	-0.085931459	-0.085841001	-63.50334817	0.109750467	0.058042432	81.10559531	0.687682628	0.849301647	1136.739383	0.533094308	-0.439150276	881.2048914	1.02192186	1.289548961	1689.236835	0.448150394	0.500605694	2.236806495
192	OV.thisStudy.sce.rds	1	0.001389301	0.115014193	0.286195991	-0.190817656	-0.331041641	-39.30843715	0.000732253	-0.004561695	0.150844202	-0.011650999	-0.010313091	-2.400105742	0.062973793	-0.392305796	12.97260135	0.003961951	0.00364304	0.816161931	-0.073172315	-0.074971906	-15.07349693	0.412042917	0.378876157	84.88084083	0.448964834	0.617052056	1293.018722	-0.013185022	-0.555904153	-37.97286342	0.003947331	-0.331041641	11.36831219	0.281036835	0.797121506	13.98058252
193	PACA.JunyaPeng2019.sce.rds	20	-0.472899246	-0.472899246	-0.472899246	-0.242734145	-0.242734145	-0.242734145	-0.048347508	-0.048347508	-0.048347508	-0.047181411	-0.047181411	-0.047181411	-4.157885682	-4.157885682	-4.157885682	-0.067366917	-0.067366917	-0.067366917	-0.062908548	-0.062908548	-0.062908548	-6.938792468	-6.938792468	-6.938792468	0.123129218	-0.546124272	1.354421399	0.193343021	-0.242906132	2.126773234	-0.242734145	-0.242734145	-2.670075598	0.2	0.6875	11
194	PACA.JunyaPeng2019.sce.rds	20	-0.472899246	-0.472899246	-9.457984929	-0.242734145	-0.242734145	-4.854682906	-0.005968192	-0.018020021	-0.119363838	-0.033695017	-0.031800871	-0.673900332	-0.513264502	-1.549721764	-10.26529004	-0.005905393	-0.011011357	-0.118107852	-0.054311165	-0.048295406	-1.086223295	-0.60825544	-1.13416979	-12.1651088	0.055161081	-0.546124272	7.832873545	-0.242906132	-0.242906132	-34.49267078	-0.199616245	-0.242734145	-28.34550674	0.125	0.470198675	7.1
195	PACA.JunyaPeng2019.sce.rds	20	-0.472899246	-0.472899246	-3.310294725	-0.242734145	-0.242734145	-1.699139017	0.012826312	-0.018956994	0.089784187	-0.054707369	-0.051056711	-0.382951584	1.103062863	-1.630301484	7.721440042	-0.028151082	-0.041540252	-0.197057573	-0.084061388	-0.083782045	-0.588429713	-2.899561438	-4.278645924	-20.29693007	0.838981142	0.997945619	26.84739655	-0.100567639	-0.242906132	-3.218164445	-0.242734145	-0.242734145	-7.76749265	0.466666667	0.680851064	4.571428571
196	PACA.JunyaPeng2019.sce.rds	20	-0.208622394	-0.472899246	-3.96382549	-0.079346212	-0.242734145	-1.50757802	0.002441582	-0.012113047	0.046390056	-0.048963213	-0.043214155	-0.930301039	0.209976045	-1.041722054	3.989544849	0.01524845	0.017123368	0.289720542	-0.075137291	-0.075343028	-1.42760853	1.570590305	1.763706866	29.84121579	0.481847305	-0.031551633	20.23758683	0.725113684	-0.242906132	30.45477472	0.443088998	-0.242734145	18.60973793	0.333333333	0.424242424	2.210526316
197	PACA.JunyaPeng2019.sce.rds	20	0.454818543	0.454818543	0.909637087	-0.242734145	-0.242734145	-0.485468291	0.04358034	0.04358034	0.087160681	-0.03875293	-0.03875293	-0.077505859	3.747909277	3.747909277	7.495818553	0.012108181	0.012108181	0.024216362	-0.087556884	-0.087556884	-0.175113769	1.247142625	1.247142625	2.494285251	2.225373969	2.505664728	55.63434922	0.562500423	-0.242906132	14.06251058	0.152536059	-0.242734145	3.813401463	0.181818182	0.694444444	12.5
198	PACA.JunyaPeng2019.sce.rds	20	-0.472899246	-0.472899246	-0.945798493	-0.242734145	-0.242734145	-0.485468291	0.000674013	0.000674013	0.001348026	-0.038798428	-0.038798428	-0.077596857	0.057965119	0.057965119	0.115930237	0.032954753	0.032954753	0.065909505	-0.053131043	-0.053131043	-0.106262086	3.394339533	3.394339533	6.788679065	1.627559607	1.884097664	26.04095372	0.015493651	-0.242906132	0.247898416	1.005874665	-0.242734145	16.09399463	0.25	0.666666667	8
199	PACA.JunyaPeng2019.sce.rds	20	-0.472899246	-0.472899246	-0.472899246	-0.242734145	-0.242734145	-0.242734145	-0.062889769	-0.062889769	-0.062889769	-0.043871085	-0.043871085	-0.043871085	-5.408520155	-5.408520155	-5.408520155	0.01014337	0.01014337	0.01014337	-0.061419518	-0.061419518	-0.061419518	1.044767116	1.044767116	1.044767116	0.390132529	-0.179544048	3.121060231	0.127899505	-0.242906132	1.023196037	-0.242734145	-0.242734145	-1.941873162	0.25	0.666666667	8
200	PACA.JunyaPeng2019.sce.rds	20	0.789010344	0.789010344	1.578020687	-0.242734145	-0.242734145	-0.485468291	-0.017814538	-0.017814538	-0.035629077	-0.046649611	-0.046649611	-0.093299222	-1.532050309	-1.532050309	-3.064100618	0.038501741	0.038501741	0.077003482	-0.075226507	-0.075226507	-0.150453013	3.965679314	3.965679314	7.931358629	2.329069363	2.603462291	48.91045663	-0.092180906	-0.242906132	-1.935799029	1.187455166	-0.242734145	24.9365585	0.333333333	0.777777778	10.5
201	PACA.JunyaPeng2019.sce.rds	20	-0.472899246	-0.472899246	-0.945798493	-0.242734145	-0.242734145	-0.485468291	0.062464248	0.062464248	0.124928496	-0.033766485	-0.033766485	-0.06753297	5.371925333	5.371925333	10.74385067	0.045692066	0.045692066	0.091384132	-0.067202681	-0.067202681	-0.134405362	4.706282814	4.706282814	9.412565628	1.416580275	1.369331901	5.666321102	0.446544306	-0.242906132	1.786177224	-0.242734145	-0.242734145	-0.970936581	0.5	0.5	2
202	PACA.JunyaPeng2019.sce.rds	20	0.339607616	-0.472899246	1.698038078	-0.242734145	-0.242734145	-1.213670727	-0.035597209	-0.045138371	-0.177986043	-0.051978993	-0.050610555	-0.259894966	-3.06135994	-3.88189987	-15.3067997	0.001145242	-0.006939634	0.00572621	-0.068816522	-0.070301981	-0.344082611	0.117959927	-0.714782279	0.589799636	0.681829091	0.799622278	23.86401818	-0.111722918	-0.242906132	-3.910302142	-0.119162983	-0.242734145	-4.170704401	0.357142857	0.714285714	7
203	PACA.JunyaPeng2019.sce.rds	20	0.185047758	-0.472899246	2.03552534	-0.242734145	-0.242734145	-2.670075598	0.011595986	0.017052864	0.127555848	-0.037052253	-0.039642778	-0.407574778	0.997254814	1.46654632	10.96980296	0.022383593	0.018038298	0.246219518	-0.066665204	-0.067149189	-0.733317247	2.305510031	1.857944694	25.36061034	0.384193424	-0.546124272	13.44676983	0.378131409	-0.242906132	13.23459933	0.337401	-0.242734145	11.80903501	0.34375	0.52238806	3.181818182
204	PACA.JunyaPeng2019.sce.rds	20	0.135447635	-0.472899246	2.438057435	-0.242734145	-0.242734145	-4.369214616	0.007146926	-0.01202534	0.128644674	-0.036312189	-0.035484143	-0.653619397	0.614635666	-1.034179247	11.06344198	-0.001273936	0.003505754	-0.022930843	-0.066923522	-0.066009261	-1.204623404	-0.131215381	0.361092643	-2.36187686	0.651525159	0.318245548	51.47048756	0.049491778	-0.242906132	3.909850452	0.229160548	-0.242734145	18.10368328	0.159292035	0.411458333	4.388888889
205	PACA.JunyaPeng2019.sce.rds	20	0.734493129	0.734493129	1.468986259	-0.242734145	-0.242734145	-0.485468291	0.014166149	0.014166149	0.028332298	-0.030304726	-0.030304726	-0.060609453	1.218288831	1.218288831	2.436577661	-0.035807802	-0.035807802	-0.071615605	-0.056811803	-0.056811803	-0.113623605	-3.688203655	-3.688203655	-7.37640731	0.784853614	0.954008099	10.98795059	-0.008687264	-0.242906132	-0.121621691	-0.242734145	-0.242734145	-3.398278034	0.285714286	0.666666667	7
206	PACA.JunyaPeng2019.sce.rds	20	-0.306423971	-0.472899246	-3.677087656	-0.242734145	-0.242734145	-2.912809744	0.002525087	0.001538837	0.030301046	-0.044591166	-0.045265636	-0.535093989	0.217157495	0.132339953	2.605889943	-0.001943341	-0.006005864	-0.023320092	-0.076351627	-0.075891564	-0.916219522	-0.20016412	-0.618604024	-2.401969444	0.195568703	-0.19910451	3.520236653	-0.242906132	-0.242906132	-4.372310381	1.244125918	-0.242734145	22.39426653	0.235294118	0.260869565	1.5
207	PACA.JunyaPeng2019.sce.rds	20	-0.472899246	-0.472899246	-0.945798493	-0.242734145	-0.242734145	-0.485468291	-0.016789225	-0.016789225	-0.033578449	-0.035080371	-0.035080371	-0.070160742	-1.44387331	-1.44387331	-2.88774662	0.048711499	0.048711499	0.097422998	-0.051749551	-0.051749551	-0.103499102	5.017284387	5.017284387	10.03456877	-0.339248699	-0.546124272	-1.017746096	-0.242906132	-0.242906132	-0.728718397	-0.242734145	-0.242734145	-0.728202436	0.285714286	0.3	1.5
208	PACA.JunyaPeng2019.sce.rds	20	-0.17074702	-0.472899246	-2.219711255	-0.242734145	-0.242734145	-3.155543889	0.031934447	0.033036294	0.415147813	-0.033233757	-0.034394785	-0.432038846	2.746362455	2.841121314	35.70271192	0.032304881	0.02336734	0.419963449	-0.067943098	-0.069164192	-0.883260268	3.327402712	2.406836025	43.25623525	1.175158359	1.27820236	57.5827596	0.38830351	-0.242906132	19.02687198	1.155990936	-0.242734145	56.64355588	0.342105263	0.563218391	3.769230769
209	PACA.JunyaPeng2019.sce.rds	20	0.520459254	0.244093324	2.081837018	-0.242734145	-0.242734145	-0.970936581	0.064454288	0.072556039	0.257817154	-0.029043842	-0.029845188	-0.116175369	5.54306881	6.239819368	22.17227524	-0.009432901	-0.002581216	-0.037731605	-0.082387048	-0.079308923	-0.329548192	-0.971588828	-0.26586521	-3.886355313	0.138940981	-0.546124272	1.389409814	0.334907318	-0.242906132	3.349073183	0.666509113	-0.242734145	6.665091132	0.266666667	0.4	2.5
210	PACA.JunyaPeng2019.sce.rds	20	0.005697323	-0.472899246	0.233590231	-0.242734145	-0.242734145	-9.952099958	0.018279465	0.018933341	0.749458056	-0.038924417	-0.037744382	-1.59590109	1.572033971	1.628267337	64.45339279	0.01144994	0.005700442	0.469447549	-0.067022931	-0.064435799	-2.747940168	1.179343842	0.587145488	48.35309753	0.085329692	-0.546124272	6.82637535	0.633498461	-0.242906132	50.67987688	-0.008687522	-0.242734145	-0.695001731	0.151851852	0.228571429	1.951219512
211	PACA.JunyaPeng2019.sce.rds	20	0.035119305	-0.472899246	0.772624719	-0.04774211	-0.242734145	-1.050326423	0.02070629	0.028356671	0.455538373	-0.040115067	-0.039503858	-0.882531477	1.780740911	2.438673738	39.17630004	0.024449091	0.018686919	0.537879996	-0.069393006	-0.068373657	-1.526646131	2.518256344	1.92475266	55.40163957	0.050594753	-0.546124272	3.693416939	-0.154934866	-0.242906132	-11.31024519	-0.018448659	-0.242734145	-1.346752112	0.297297297	0.496598639	3.318181818
212	PACA.JunyaPeng2019.sce.rds	20	0.157066602	-0.472899246	1.413599422	-0.242734145	-0.242734145	-2.184607308	0.018006155	0.017783581	0.162055397	-0.046080807	-0.044267074	-0.414727267	1.548529348	1.529387929	13.93676413	0.02142174	0.030915078	0.192795658	-0.078269696	-0.082465116	-0.704427262	2.2064392	3.184253009	19.8579528	0.364771413	-0.546124272	11.30791379	-0.242906132	-0.242906132	-7.530090101	0.446421893	-0.242734145	13.8390787	0.333333333	0.534482759	3.444444444
213	PACA.thisStudy.sce.rds	6	0.319268978	0.413037011	77.26309259	-0.457312355	-0.467671978	-110.6695899	0.045153904	0.044657837	10.92724483	-0.009479577	-0.010214416	-2.29405764	3.883235767	3.84057395	939.7430557	0.043426315	0.047349647	10.50916813	-0.074292981	-0.073724722	-17.97890149	4.516336717	4.924363238	1092.953486	1.076785597	1.425546266	1409.512347	-0.304589197	-0.511458263	-398.7072592	0.314126412	-0.467671978	411.1914732	0.345221113	0.651243781	5.409090909
214	PACA.thisStudy.sce.rds	6	0.002128339	-0.724527153	0.817282181	-0.425785618	-0.467671978	-163.5016773	0.018143855	0.014576141	6.967240325	-0.013488345	-0.013602485	-5.179524453	1.560371531	1.253548096	599.1826679	0.033434522	0.031965	12.83885663	-0.069423276	-0.069672282	-26.65853783	3.477190336	3.324359984	1335.241089	0.017148209	-0.654986845	37.52028046	-0.049233565	-0.511458263	-107.7230409	-0.125450837	-0.467671978	-274.4864321	0.277657267	0.612713526	5.697916667
215	PACA.thisStudy.sce.rds	6	0.281997593	0.357396255	13.53588445	-0.40518046	-0.467671978	-19.44866206	-0.007233508	-0.001227505	-0.347208387	-0.010673003	-0.009199294	-0.512304143	-0.622081693	-0.105565456	-29.85992126	0.015791495	0.015055588	0.757991773	-0.062769791	-0.05698692	-3.012949959	1.642315509	1.565781124	78.83114441	0.143968306	-0.654986845	67.08923082	-0.005616576	-0.511458263	-2.617324529	0.205490343	-0.467671978	95.75849999	0.202531646	0.6628734	9.708333333
216	PACA.thisStudy.sce.rds	6	-0.141385175	-0.724527153	-88.64850494	-0.294095146	-0.467671978	-184.3976568	-0.001401313	-0.003664246	-0.878623435	-0.015801394	-0.013895281	-9.907473826	-0.120512943	-0.315125114	-75.56161539	-0.000822925	-0.002608416	-0.515973877	-0.07419907	-0.073917981	-46.52281682	-0.085584184	-0.271275301	-53.66128322	0.06517942	-0.654986845	74.63043628	0.334498708	-0.511458263	383.0010206	0.665339268	-0.467671978	761.8134622	0.429452055	0.439539347	1.8261563
217	PACA.thisStudy.sce.rds	6	0.901907222	1.265831488	4.509536109	-0.467671978	-0.467671978	-2.338359889	0.009793696	0.01308943	0.04896848	-0.015865492	-0.013803242	-0.079327458	0.842257859	1.125690978	4.211289296	-0.003389295	-0.008172962	-0.016946476	-0.073581964	-0.071195986	-0.36790982	-0.352486691	-0.849988	-1.762433455	1.231752132	1.445366219	519.7993997	-0.288503079	-0.511458263	-121.7482995	-0.237621745	-0.467671978	-100.2763763	0.15625	0.929515419	84.4
218	PACA.thisStudy.sce.rds	6	0.670990316	0.592665412	2.012970948	-0.467671978	-0.467671978	-1.403015933	0.041862572	0.03333661	0.125587717	-0.003469103	-0.004274255	-0.01040731	3.600181208	2.866948454	10.80054363	0.059502377	0.089797407	0.178507132	-0.069828787	-0.070796575	-0.209486361	6.188247257	9.338930331	18.56474177	0.985590694	0.557192488	4.927953468	-0.196995714	-0.511458263	-0.984978569	-0.033942553	-0.467671978	-0.169712764	0.428571429	0.416666667	1.666666667
219	RC.MatthewDYoung2018.sce.rds	4	-0.240989976	-0.551818002	-1.686929831	-0.484644451	-0.484644451	-3.39251116	-0.004285287	-0.001692367	-0.029997011	-0.02118712	-0.016165153	-0.148309838	-0.372819993	-0.147235954	-2.609739948	0.03550678	0.028948433	0.248547458	-0.047022873	-0.046582184	-0.329160114	3.728211866	3.039585478	26.09748306	-0.457065646	-0.529592499	-25.13861051	-0.120953971	-0.325931449	-6.65246843	-0.484644451	-0.484644451	-26.65544483	0.122807018	0.491071429	7.857142857
220	RC.MatthewDYoung2018.sce.rds	4	0.263152175	-0.551818002	21.84163055	-0.351145946	-0.484644451	-29.14511349	0.021526162	0.019949852	1.786671473	-0.027164183	-0.028369763	-2.254627195	1.872776122	1.735637081	155.4404182	0.013182205	0.011200168	1.094123022	-0.070907082	-0.067432912	-5.885287824	1.384131533	1.176017631	114.8829173	-0.320544889	-0.529592499	-109.946897	0.06344553	-0.325931449	21.7618168	-0.004882197	-0.484644451	-1.674593731	0.436842105	0.643527205	4.13253012
221	RC.MatthewDYoung2018.sce.rds	4	0.269267531	-0.551818002	3.500477909	-0.484644451	-0.484644451	-6.300377868	0.050562759	0.047971105	0.657315865	-0.023316826	-0.02255463	-0.303118737	4.398960019	4.173486176	57.18648024	-0.006303148	8.65E-05	-0.081940923	-0.069688299	-0.067663891	-0.905947885	-0.661830534	0.009083586	-8.603796938	-0.294403208	-0.529592499	-198.7221654	-0.031739162	-0.325931449	-21.42393404	0.315390762	-0.484644451	212.8887644	0.091549296	0.82619339	51.92307692
222	RC.MatthewDYoung2018.sce.rds	4	-0.12848732	-0.551818002	-22.09981912	-0.414444469	-0.484644451	-71.2844486	0.021546927	0.021347883	3.706071477	-0.020788617	-0.01771428	-3.575642063	1.874582666	1.857265848	322.4282185	0.006876694	0.006267995	1.18279142	-0.053457644	-0.053251312	-9.194714772	0.722052902	0.658139514	124.1930991	0.201165989	-0.529592499	316.4341	-0.074524545	-0.325931449	-117.2271086	0.003106685	-0.484644451	4.886814861	0.205988024	0.653239203	9.145348837
223	RC.thisStudy.sce.rds	6	0.162929495	-0.617762522	4.073237381	-0.416353438	-0.416353438	-10.40883596	-0.028597503	-0.041106948	-0.714937573	-0.015507656	-0.013406876	-0.38769139	-2.459385252	-3.535197532	-61.48463131	0.003736042	0.006078215	0.093401056	-0.069781267	-0.073344143	-1.744531666	0.388548394	0.632134342	9.713709843	0.511955058	0.81349832	591.8200466	0.138065973	-0.427200073	159.6042653	0.085393983	-0.416353438	98.71544481	0.034059946	0.611640212	46.24
224	RC.thisStudy.sce.rds	6	-0.617762522	-0.617762522	-2.471050089	-0.416353438	-0.416353438	-1.665413754	0.023823921	0.028178814	0.095295682	-0.004703988	-0.002762296	-0.018815952	2.048857173	2.423377983	8.195428691	0.014976867	0.021477479	0.059907468	-0.067296462	-0.070989528	-0.269185848	1.557594159	2.233657791	6.230376636	0.592363741	0.851202234	318.6916925	0.449909506	-0.427200073	242.0513143	0.760918878	-0.416353438	409.3743565	0.005617978	0.4304	134.5
225	RC.thisStudy.sce.rds	6	0.189891536	-0.617762522	4.557396858	-0.337502919	-0.416353438	-8.100070055	-0.022829952	-0.020376425	-0.547918852	-0.016097955	-0.015457623	-0.386350911	-1.963375887	-1.752372542	-47.12102129	0.020688139	0.023052782	0.496515336	-0.072341468	-0.069358192	-1.736195234	2.151566454	2.397489291	51.6375949	-0.348788723	-0.746940683	-27.20552043	-0.36912231	-0.427200073	-28.79154017	-0.148966392	-0.416353438	-11.61937859	0.4	0.565217391	3.25
226	RC.thisStudy.sce.rds	6	-0.330798859	-0.617762522	-193.8481311	-0.34309752	-0.416353438	-201.055147	0.015592783	0.013508586	9.137370876	-0.017305558	-0.01606111	-10.14105714	1.340979344	1.161738418	785.8138953	0.029598227	0.02837717	17.34456109	-0.078496281	-0.078118321	-45.99882094	3.07821562	2.951225725	1803.834353	0.794318935	1.060360741	546.4914275	-0.128028009	-0.427200073	-88.08326985	0.315442046	-0.416353438	217.0241275	0.452859351	0.347124117	1.174061433
227	RC.thisStudy.sce.rds	6	0.071155088	-0.617762522	46.6065829	-0.382047587	-0.416353438	-250.2411694	-0.009804038	-0.013582441	-6.42164465	-0.013552178	-0.014135252	-8.876676605	-0.843147236	-1.16808991	-552.2614399	0.009620773	0.006774191	6.301606513	-0.072133245	-0.071837533	-47.24727542	1.000560423	0.704515912	655.3670773	0.9070431	1.320489692	2517.044602	-0.214101444	-0.427200073	-594.131508	-0.30991823	-0.416353438	-860.0230874	0.324418029	0.578848561	4.236641221
228	RC.thisStudy.sce.rds	6	0.086812666	-0.617762522	24.5679845	-0.355854486	-0.416353438	-100.7068195	-0.015389637	-0.022401995	-4.355267412	-0.015477706	-0.015068445	-4.380190808	-1.323508825	-1.926571553	-374.5529975	0.022497819	0.020273978	6.36688266	-0.072843778	-0.070912544	-20.61478931	2.339773133	2.108493754	662.1557966	-0.207883314	-0.746940683	-862.9236357	-0.326547595	-0.427200073	-1355.499066	0.196958712	-0.416353438	817.5756152	0.211351755	0.756102004	14.66784452
229	SCC.KathrynEYost2019.sce.rds	4	0.007054806	-0.695482993	1.615550652	-0.410872148	-0.437052522	-94.08972186	-0.017774397	-0.019513696	-4.070336817	-0.025408918	-0.021741546	-5.818642115	-1.40417733	-1.541581984	-321.5566086	0.007702782	0.009500585	1.763937134	-0.081810854	-0.080743097	-18.73468548	0.75487266	0.931057318	172.8658391	-0.002229046	-0.001532325	-14.41300862	-0.158672202	-0.302141783	-1025.97446	-0.113455833	-0.437052522	-733.6054153	0.222330097	0.862593383	28.23580786
230	SCC.KathrynEYost2019.sce.rds	4	-0.073624116	-0.695482993	-54.62909379	-0.270215664	-0.437052522	-200.5000225	0.034471375	0.030521323	25.57776024	-0.018891385	-0.014663383	-14.01740794	2.723238624	2.411184492	2020.643059	-0.009297987	-0.008755213	-6.899106681	-0.08652452	-0.086071094	-64.20119416	-0.911202769	-0.858010886	-676.1124547	0.723378904	0.950275843	1313.65609	0.138948418	-0.302141783	252.3303265	0.839698956	-0.437052522	1524.893305	0.295382166	0.419593346	2.447439353
231	SCC.KathrynEYost2019.sce.rds	4	-0.060826035	-0.695482993	-56.50738625	-0.414466386	-0.437052522	-385.0392725	0.022416414	0.021993476	20.82484821	-0.017732188	-0.012391808	-16.47320222	1.770896673	1.737484593	1645.163009	0.029820239	0.030862261	27.70300211	-0.076602538	-0.076134766	-71.16375799	2.92238343	3.024501621	2714.894207	0.822307363	1.132649286	1483.442483	-0.127256483	-0.302141783	-229.5706945	-0.044697072	-0.437052522	-80.63351807	0.551990493	0.517350158	1.941872982
232	SCC.KathrynEYost2019.sce.rds	4	-0.030659129	-0.695482993	-10.30146726	-0.409284724	-0.437052522	-137.5196673	-0.015213064	-0.017298361	-5.111589439	-0.018668106	-0.013361746	-6.272483692	-1.201832041	-1.366570523	-403.8155656	0.007833431	0.006941199	2.632032746	-0.07450243	-0.074266493	-25.03281649	0.767676218	0.680237483	257.9392091	0.665207326	0.879728597	558.1089469	-0.057841774	-0.302141783	-48.52924839	-0.109440799	-0.437052522	-91.82083002	0.233171409	0.367982456	2.49702381
233	STAD.BoxiKang2019.sce.rds	7	-0.02443691	-0.834826832	-2.859118432	-0.454005952	-0.48033995	-53.1186964	0.027378917	0.02659724	3.203333309	-0.005948021	0	-0.695918504	2.381965794	2.313959915	278.6899979	-0.004723697	-0.004215534	-0.55267252	-0.079032483	-0.077014282	-9.246800495	-0.491264462	-0.438415514	-57.47794206	0.254177767	0.264136199	214.5260356	-0.149795178	-0.435305472	-126.4271299	0.381246508	-0.48033995	321.7720528	0.324099723	0.700414938	7.213675214
234	STAD.BoxiKang2019.sce.rds	7	-0.181219351	-0.834826832	-4.530483781	-0.404568506	-0.48033995	-10.11421265	0.015261434	0.020685552	0.38153585	-0.007361462	-0.00905947	-0.18403656	1.327744759	1.799643007	33.19361896	-0.020223829	-0.015652702	-0.505595733	-0.07655653	-0.072627251	-1.91391325	-2.10327825	-1.627881031	-52.58195625	0.331442032	0.501179437	63.63687021	0.151845322	-0.435305472	29.15430176	0.2782494	-0.48033995	53.42388483	0.177304965	0.576576577	7.68
235	STAD.BoxiKang2019.sce.rds	7	0.18072284	-0.834826832	1.987951238	-0.48033995	-0.48033995	-5.283739445	0.015061581	0.009461832	0.165677391	-0.005384663	0	-0.059231293	1.310357547	0.823179402	14.41393302	0.053692058	0.050774742	0.590612643	-0.054193677	-0.052832864	-0.596130446	5.583974079	5.280573189	61.42371487	0.146388512	0.082061522	19.17689511	0.189026424	-0.435305472	24.76246158	0.175056719	-0.48033995	22.93243013	0.161764706	0.658291457	11.90909091
236	STAD.BoxiKang2019.sce.rds	7	0.274820436	0.567942153	21.43599398	-0.453573608	-0.48033995	-35.37874146	-0.00063029	-0.00271282	-0.049162603	-0.006208627	0	-0.484272941	-0.054835211	-0.236015316	-4.277146439	-0.011243063	-0.003104018	-0.8769589	-0.079298333	-0.077044673	-6.18526994	-1.169278533	-0.322817911	-91.20372557	0.542545321	0.737393154	398.2282655	0.316903443	-0.435305472	232.6071271	0.169194036	-0.48033995	124.1884221	0.190709046	0.642169729	9.41025641
